CustomerID,CustomerName,City,Region,OrderID,OrderDate,ProductID,ProductName,Category,Quantity,Sales,Discount,Profit
10255,Kavya,Bangalore,South,90255,28-05-2024,5255,Desk,Furniture,2,16063.07,2885.82,7912.42
10256,Arjun,Bangalore,South,90256,28-09-2024,5256,Printer,Electronics,10,5785.39,513.9,2859.13
10257,Kavya,Hyderabad,South,90257,30-03-2024,5257,Laptop,Electronics,3,40959.09,6993.29,10895.36
10258,Rohan,Bangalore,East,90258,29-11-2024,5258,Notebook,Stationery,7,17749.2,2486.36,12993.98
10259,Meera,Hyderabad,West,90259,11-06-2024,5259,Mobile,Electronics,5,41501.81,139.47,27905.23
10260,Kavya,Delhi,South,90260,22-05-2024,5260,Laptop,Electronics,10,35706.91,2534.31,20994.16
10261,Aarav,Delhi,East,90261,22-08-2024,5261,Desk,Furniture,10,9378.79,262.49,6195.15
10262,Rohan,Mumbai,West,90262,22-05-2024,5262,Notebook,Stationery,1,41640.35,6424.07,13478.59
10263,Ananya,Delhi,East,90263,17-09-2024,5263,Office Chair,Furniture,6,43450.28,4274.48,20076.3
10264,Aarav,Pune,East,90264,20-07-2024,5264,Mobile,Electronics,10,8282.7,1217.08,3045.01
10265,Vihaan,Chennai,East,90265,14-07-2024,5265,Desk,Furniture,4,12354.41,883.86,11273.46
10266,Meera,Mumbai,South,90266,18-04-2024,5266,Laptop,Electronics,7,26364.99,4090.88,15198.64
10267,Vihaan,Delhi,North,90267,22-02-2024,5267,Laptop,Electronics,2,44816.35,4407.9,18552.23
10268,Diya,Bangalore,West,90268,12-05-2024,5268,Notebook,Stationery,5,29574.91,1552.56,12000.96
10269,Kavya,Chennai,North,90269,09-09-2024,5269,Office Chair,Furniture,2,29825.51,5545.13,23964.9
10270,Ananya,Chennai,South,90270,23-02-2024,5270,Notebook,Stationery,2,38123.62,5692.15,13725.39
10271,Ananya,Chennai,West,90271,16-08-2024,5271,Office Chair,Furniture,1,17599.63,1087.46,10925.5
10272,Arjun,Bangalore,West,90272,08-09-2024,5272,Desk,Furniture,3,49189.61,6136.63,15097.43
10273,Aarav,Chennai,West,90273,02-08-2024,5273,Desk,Furniture,1,28659.97,3876.21,13191.64
10274,Diya,Pune,South,90274,14-10-2024,5274,Notebook,Stationery,5,12505.01,1450.44,5615.28
10275,Rohan,Pune,North,90275,16-02-2025,5275,Office Chair,Furniture,7,15441.33,1795.98,5201.24
10276,Kavya,Pune,East,90276,21-06-2024,5276,Notebook,Stationery,10,9572.95,398.02,5362.74
10277,Diya,Pune,West,90277,24-09-2024,5277,Desk,Furniture,8,9042.09,1335.32,4892.22
10278,Meera,Mumbai,South,90278,11-03-2024,5278,Mobile,Electronics,8,28950.58,2186.58,21177.17
10279,Kavya,Hyderabad,South,90279,09-06-2024,5279,Office Chair,Furniture,7,34021.97,2789.8,27019.04
10280,Rohan,Mumbai,East,90280,26-02-2025,5280,Printer,Electronics,2,21967.48,1546.18,18929.8
10281,Aarav,Mumbai,South,90281,05-05-2024,5281,Laptop,Electronics,5,15827.59,536.57,11219.02
10282,Vihaan,Bangalore,West,90282,19-04-2024,5282,Desk,Furniture,8,41864.3,4617.45,26677.48
10283,Vihaan,Mumbai,North,90283,28-06-2024,5283,Office Chair,Furniture,6,47794.5,2662.78,21180.54
10284,Meera,Bangalore,South,90284,17-12-2024,5284,Printer,Electronics,5,22713,1943.77,10987.16
10285,Meera,Pune,East,90285,23-06-2024,5285,Laptop,Electronics,6,14174.53,201.29,10542.76
10286,Ananya,Mumbai,South,90286,12-11-2024,5286,Printer,Electronics,3,45891.78,5510.44,33546.71
10287,Vihaan,Chennai,South,90287,11-10-2024,5287,Desk,Furniture,10,37368.93,6382.81,23944.41
10288,Aarav,Mumbai,North,90288,26-12-2024,5288,Laptop,Electronics,7,1512.26,247.62,1110.7
10289,Kavya,Hyderabad,South,90289,23-02-2024,5289,Mobile,Electronics,4,47155.41,1828.82,33361.12
10290,Arjun,Pune,North,90290,31-05-2024,5290,Desk,Furniture,2,21907.57,2066.48,14970.34
10291,Rohan,Chennai,West,90291,14-05-2024,5291,Office Chair,Furniture,5,23902.84,3750.78,14075.69
10292,Rohan,Pune,East,90292,23-09-2024,5292,Laptop,Electronics,7,17489.71,1764.1,8718.37
10293,Meera,Pune,North,90293,13-05-2024,5293,Desk,Furniture,10,23046.88,956.38,9328.32
10294,Vihaan,Mumbai,East,90294,16-09-2024,5294,Laptop,Electronics,3,35724.76,2803.73,29999.53
10295,Diya,Bangalore,South,90295,14-10-2024,5295,Laptop,Electronics,7,15641.54,778.88,7218.85
10296,Vihaan,Chennai,North,90296,27-10-2024,5296,Printer,Electronics,4,47704.87,732.44,23246.47
10297,Meera,Bangalore,West,90297,02-10-2024,5297,Mobile,Electronics,1,32451.78,1396.96,29898.85
10298,Vihaan,Hyderabad,South,90298,15-06-2024,5298,Notebook,Stationery,4,16108.69,1095.37,12136.88
10299,Diya,Hyderabad,West,90299,31-07-2024,5299,Desk,Furniture,2,4929.91,589.73,3777.94
10300,Arjun,Mumbai,South,90300,11-06-2024,5300,Mobile,Electronics,3,22694.27,3040.32,13166.3
10301,Diya,Mumbai,East,90301,14-11-2024,5301,Laptop,Electronics,8,40736.61,1088.03,26581.99
10302,Vihaan,Hyderabad,West,90302,18-07-2024,5302,Laptop,Electronics,3,37465.23,807.62,17330.67
10303,Kavya,Pune,West,90303,28-04-2024,5303,Notebook,Stationery,8,3107.78,311.88,1219.47
10304,Ananya,Hyderabad,South,90304,07-01-2025,5304,Printer,Electronics,7,40678.17,1101.91,35517.62
10305,Meera,Chennai,South,90305,24-04-2024,5305,Mobile,Electronics,5,21765.28,888.89,17798.93
10306,Kavya,Chennai,North,90306,17-04-2024,5306,Notebook,Stationery,6,26260.47,4205.52,14689.88
10307,Arjun,Hyderabad,South,90307,12-06-2024,5307,Desk,Furniture,8,33378,5218.04,22259.86
10308,Kavya,Delhi,West,90308,03-02-2024,5308,Notebook,Stationery,5,38554.57,2296.34,30476.87
10309,Rohan,Pune,East,90309,25-11-2024,5309,Laptop,Electronics,7,29965.14,1524.45,13743.22
10310,Diya,Bangalore,East,90310,06-01-2025,5310,Notebook,Stationery,10,19272.38,1301.05,14318.92
10311,Kavya,Delhi,North,90311,29-05-2024,5311,Mobile,Electronics,7,9268.17,137.86,8634.91
10312,Vihaan,Chennai,East,90312,09-09-2024,5312,Desk,Furniture,7,33357.49,3346.29,14698.64
10313,Kavya,Chennai,North,90313,07-09-2024,5313,Office Chair,Furniture,10,48148.28,5991.07,23007.25
10314,Ananya,Mumbai,West,90314,02-11-2024,5314,Notebook,Stationery,10,19639.32,1913.57,9947.85
10315,Aarav,Chennai,South,90315,25-02-2025,5315,Mobile,Electronics,8,19528.68,3128.76,11257.12
10316,Ananya,Hyderabad,East,90316,06-06-2024,5316,Notebook,Stationery,8,43192.44,5458.44,14598.76
10317,Diya,Chennai,South,90317,23-12-2024,5317,Mobile,Electronics,3,23422.47,882.6,15423.58
10318,Kavya,Hyderabad,East,90318,12-09-2024,5318,Desk,Furniture,9,30982.08,2581.15,27801.45
10319,Vihaan,Bangalore,South,90319,09-07-2024,5319,Printer,Electronics,1,6994.2,650.97,5326.74
10320,Kavya,Delhi,South,90320,24-12-2024,5320,Laptop,Electronics,2,49548.08,5022.13,17447.94
10321,Rohan,Delhi,West,90321,02-04-2024,5321,Printer,Electronics,5,18068.9,3450.56,14140.99
10322,Arjun,Chennai,East,90322,28-01-2025,5322,Printer,Electronics,8,9461.9,475.6,8607.84
10323,Rohan,Mumbai,East,90323,02-02-2025,5323,Laptop,Electronics,2,12004.43,1939.43,8676.9
10324,Arjun,Mumbai,South,90324,12-03-2024,5324,Laptop,Electronics,2,12502.88,1996.56,6882.72
10325,Ananya,Mumbai,East,90325,17-08-2024,5325,Mobile,Electronics,8,48655.24,8680.23,16286.07
10326,Vihaan,Chennai,South,90326,26-12-2024,5326,Desk,Furniture,5,44628.35,7639.28,35415.14
10327,Aarav,Hyderabad,North,90327,22-07-2024,5327,Office Chair,Furniture,9,47739.3,2980.14,21966.14
10328,Ananya,Mumbai,West,90328,06-03-2024,5328,Notebook,Stationery,3,32525.05,1178.27,22878.92
10329,Ananya,Chennai,South,90329,27-04-2024,5329,Laptop,Electronics,9,31841.8,1781.05,12090.35
10330,Ananya,Pune,West,90330,19-12-2024,5330,Printer,Electronics,9,10842.38,946.79,5442.22
10331,Rohan,Pune,South,90331,17-04-2024,5331,Notebook,Stationery,1,13923.28,672.65,9716.71
10332,Arjun,Hyderabad,North,90332,11-05-2024,5332,Notebook,Stationery,2,27747.52,3502.02,8178.23
10333,Rohan,Chennai,East,90333,23-06-2024,5333,Notebook,Stationery,5,8792.14,186.42,7293.52
10334,Rohan,Mumbai,West,90334,07-05-2024,5334,Notebook,Stationery,9,7637.2,1102.78,3272.02
10335,Rohan,Delhi,North,90335,13-09-2024,5335,Desk,Furniture,10,5882.62,632.03,3675.97
10336,Vihaan,Bangalore,South,90336,26-07-2024,5336,Mobile,Electronics,7,23102.43,664.74,11737.61
10337,Rohan,Delhi,East,90337,10-02-2025,5337,Desk,Furniture,9,34437.11,893.57,27071.62
10338,Rohan,Chennai,North,90338,15-03-2024,5338,Desk,Furniture,9,10432.59,444.75,5407.7
10339,Rohan,Hyderabad,South,90339,17-01-2025,5339,Desk,Furniture,1,6095.49,1127.16,3999.79
10340,Ananya,Chennai,East,90340,04-09-2024,5340,Desk,Furniture,8,14462.72,1355.37,10339.18
10341,Kavya,Hyderabad,South,90341,09-07-2024,5341,Desk,Furniture,10,15727.17,621.64,9925.81
10342,Aarav,Bangalore,West,90342,19-11-2024,5342,Printer,Electronics,3,14507.46,2438.12,10942.2
10343,Meera,Hyderabad,South,90343,04-06-2024,5343,Desk,Furniture,8,21387.79,1865.79,17596.61
10344,Vihaan,Chennai,West,90344,25-10-2024,5344,Laptop,Electronics,2,27360.94,3104.94,14176.42
10345,Ananya,Hyderabad,South,90345,02-06-2024,5345,Mobile,Electronics,4,23296.91,1116.08,18524.54
10346,Rohan,Bangalore,East,90346,04-04-2024,5346,Mobile,Electronics,7,8672.81,1634.92,2490.61
10347,Arjun,Mumbai,North,90347,17-02-2024,5347,Mobile,Electronics,3,35163.49,2569.07,29730.49
10348,Meera,Mumbai,North,90348,08-06-2024,5348,Printer,Electronics,6,49794.85,6540.59,28271.36
10349,Meera,Mumbai,East,90349,02-12-2024,5349,Notebook,Stationery,1,6266.69,1152.72,2360.87
10350,Ananya,Chennai,West,90350,16-09-2024,5350,Notebook,Stationery,10,19968.64,3211.86,5496.95
10351,Kavya,Pune,South,90351,06-07-2024,5351,Notebook,Stationery,3,41443.5,4070.17,33606.7
10352,Diya,Chennai,East,90352,06-04-2024,5352,Desk,Furniture,6,43796.18,5406.41,21008.19
10353,Vihaan,Mumbai,South,90353,02-05-2024,5353,Office Chair,Furniture,10,21537.69,886.36,13321.06
10354,Kavya,Mumbai,North,90354,16-11-2024,5354,Notebook,Stationery,7,5101.07,431.87,1725.61
10355,Rohan,Hyderabad,South,90355,23-01-2025,5355,Printer,Electronics,6,37099.65,1253.47,20738.6
10356,Kavya,Hyderabad,North,90356,06-04-2024,5356,Printer,Electronics,2,45266.52,9020.95,10370.49
10357,Vihaan,Pune,North,90357,28-07-2024,5357,Printer,Electronics,9,15146,2714.58,4614.53
10358,Meera,Chennai,South,90358,13-07-2024,5358,Office Chair,Furniture,6,42729.78,7318.28,23726.82
10359,Meera,Bangalore,South,90359,10-05-2024,5359,Mobile,Electronics,7,17529.61,2109.62,10539.5
10360,Kavya,Pune,East,90360,26-09-2024,5360,Laptop,Electronics,9,21343.95,2933.65,8736.61
10361,Rohan,Chennai,East,90361,23-01-2025,5361,Notebook,Stationery,8,49078.67,6013.18,34583.69
10362,Kavya,Chennai,East,90362,11-03-2024,5362,Desk,Furniture,10,19189.37,2292.71,10111.82
10363,Aarav,Pune,South,90363,06-07-2024,5363,Notebook,Stationery,5,3384.38,198.96,1158.58
10364,Aarav,Delhi,East,90364,11-04-2024,5364,Notebook,Stationery,2,16290.94,2401.8,4578.63
10365,Arjun,Pune,East,90365,14-10-2024,5365,Desk,Furniture,6,22040.3,3036.54,8387.84
10366,Aarav,Delhi,South,90366,09-11-2024,5366,Desk,Furniture,10,30124.4,3858.82,12475.35
10367,Arjun,Chennai,North,90367,19-05-2024,5367,Printer,Electronics,5,43877.16,5521.3,16820.17
10368,Rohan,Hyderabad,West,90368,05-07-2024,5368,Desk,Furniture,10,35338.76,35.98,26828.27
10369,Meera,Delhi,East,90369,30-01-2025,5369,Laptop,Electronics,3,17087.99,2917,6306.5
10370,Meera,Bangalore,South,90370,29-01-2025,5370,Desk,Furniture,4,10558.33,58.12,4234.22
10371,Arjun,Hyderabad,South,90371,16-02-2025,5371,Printer,Electronics,4,10837.01,90,10289.68
10372,Rohan,Chennai,North,90372,22-09-2024,5372,Laptop,Electronics,9,39305.58,7823.49,14758.81
10373,Ananya,Chennai,South,90373,07-09-2024,5373,Notebook,Stationery,7,24840.79,2599.02,17401.75
10374,Diya,Mumbai,East,90374,30-12-2024,5374,Laptop,Electronics,4,3731.21,517.35,2954.36
10375,Rohan,Delhi,West,90375,29-01-2025,5375,Laptop,Electronics,2,44601.05,6173.83,31621.7
10376,Rohan,Bangalore,West,90376,09-08-2024,5376,Mobile,Electronics,5,14288.33,2332.24,5073.23
10377,Aarav,Pune,West,90377,18-02-2024,5377,Desk,Furniture,8,14736.87,2809.47,9209.61
10378,Vihaan,Hyderabad,West,90378,13-08-2024,5378,Office Chair,Furniture,1,15787.17,287.33,9621.39
10379,Arjun,Bangalore,South,90379,30-10-2024,5379,Desk,Furniture,4,26921.09,3402.22,11107.33
10380,Vihaan,Hyderabad,West,90380,09-06-2024,5380,Desk,Furniture,4,33958.12,2149.14,24763.76
10381,Kavya,Bangalore,South,90381,13-12-2024,5381,Notebook,Stationery,1,32941.33,1034.27,15144.66
10382,Arjun,Hyderabad,West,90382,08-09-2024,5382,Notebook,Stationery,1,27226.17,529.18,23916.52
10383,Vihaan,Bangalore,South,90383,25-05-2024,5383,Notebook,Stationery,3,40776.6,4108.67,36483.02
10384,Diya,Bangalore,West,90384,15-05-2024,5384,Desk,Furniture,10,31107.21,3855.61,16826.63
10385,Arjun,Chennai,South,90385,29-08-2024,5385,Notebook,Stationery,7,32822.62,2320.69,18005.95
10386,Kavya,Chennai,East,90386,26-05-2024,5386,Notebook,Stationery,7,45121.38,1220.02,33854.02
10387,Ananya,Delhi,North,90387,11-06-2024,5387,Laptop,Electronics,2,19851.14,3294.66,12920.64
10388,Kavya,Chennai,East,90388,29-04-2024,5388,Office Chair,Furniture,1,27364.58,4863.47,11319.22
10389,Kavya,Hyderabad,South,90389,25-10-2024,5389,Mobile,Electronics,3,34211.64,3964.86,17220.88
10390,Rohan,Mumbai,West,90390,06-04-2024,5390,Desk,Furniture,1,28755.08,3512.88,23162.85
10391,Arjun,Chennai,West,90391,02-03-2024,5391,Notebook,Stationery,1,35776.54,1063.83,30717.64
10392,Kavya,Bangalore,East,90392,09-06-2024,5392,Notebook,Stationery,10,8265.96,1542.97,3371.38
10393,Kavya,Chennai,West,90393,28-06-2024,5393,Mobile,Electronics,9,9913.04,1800.75,5975.87
10394,Meera,Mumbai,West,90394,18-11-2024,5394,Printer,Electronics,8,19307.16,718.16,13750.71
10395,Aarav,Mumbai,South,90395,23-12-2024,5395,Laptop,Electronics,3,40569.26,7064.87,31335.83
10396,Diya,Bangalore,West,90396,23-02-2024,5396,Notebook,Stationery,5,48843.14,664.14,25033.84
10397,Rohan,Delhi,South,90397,29-07-2024,5397,Office Chair,Furniture,9,41616.09,6366.44,20429.67
10398,Meera,Hyderabad,West,90398,21-06-2024,5398,Laptop,Electronics,9,40301.03,5772.86,14512.79
10399,Rohan,Hyderabad,South,90399,30-01-2024,5399,Printer,Electronics,6,11889.67,483.51,7832.34
10400,Arjun,Mumbai,East,90400,18-08-2024,5400,Printer,Electronics,8,14235.77,751.75,10876.15
10401,Diya,Pune,West,90401,06-05-2024,5401,Office Chair,Furniture,4,10318.55,1212.28,3010.09
10402,Kavya,Pune,North,90402,03-03-2024,5402,Notebook,Stationery,9,48352.23,1447.71,35201.5
10403,Ananya,Delhi,South,90403,25-12-2024,5403,Laptop,Electronics,9,41923.7,4055.34,33038.41
10404,Ananya,Pune,South,90404,30-07-2024,5404,Laptop,Electronics,7,19043.32,2886.4,15822.68
10405,Rohan,Mumbai,East,90405,25-01-2025,5405,Mobile,Electronics,10,5909.33,223.06,5006.79
10406,Meera,Bangalore,East,90406,01-12-2024,5406,Desk,Furniture,1,8793.16,869.94,5630.7
10407,Arjun,Delhi,North,90407,05-10-2024,5407,Mobile,Electronics,5,20272.68,1163.57,8411.35
10408,Ananya,Chennai,East,90408,28-09-2024,5408,Printer,Electronics,8,37856.4,4282.38,29818.28
10409,Rohan,Delhi,West,90409,28-02-2025,5409,Notebook,Stationery,4,9512.5,752.83,4533.89
10410,Kavya,Mumbai,South,90410,10-05-2024,5410,Printer,Electronics,9,23709.87,719.52,9152.32
10411,Diya,Chennai,West,90411,16-12-2024,5411,Office Chair,Furniture,9,5725.57,816.48,3083.67
10412,Arjun,Delhi,East,90412,20-01-2025,5412,Mobile,Electronics,4,17654.82,2866.09,4429.24
10413,Rohan,Mumbai,North,90413,23-06-2024,5413,Desk,Furniture,4,30999.86,1978.59,24165.66
10414,Meera,Delhi,East,90414,26-01-2025,5414,Desk,Furniture,7,34291.01,6539.28,20882.89
10415,Aarav,Bangalore,North,90415,10-04-2024,5415,Printer,Electronics,4,28635.16,3732.05,20601.44
10416,Rohan,Delhi,East,90416,05-05-2024,5416,Mobile,Electronics,9,29895.25,1868.95,15228.43
10417,Diya,Delhi,South,90417,31-03-2024,5417,Desk,Furniture,3,42263.76,3584.14,19534.48
10418,Rohan,Hyderabad,South,90418,19-09-2024,5418,Notebook,Stationery,9,27783.33,3484.76,23572.59
10419,Vihaan,Pune,North,90419,21-05-2024,5419,Printer,Electronics,9,40787.72,1566.87,38544.32
10420,Kavya,Hyderabad,West,90420,26-06-2024,5420,Printer,Electronics,3,30728.35,401.68,14736.65
10421,Meera,Chennai,East,90421,20-10-2024,5421,Laptop,Electronics,9,27642.57,860.11,17092.25
10422,Ananya,Hyderabad,East,90422,03-03-2024,5422,Desk,Furniture,7,12067.35,22.44,11019.86
10423,Arjun,Delhi,South,90423,10-09-2024,5423,Mobile,Electronics,6,10080.3,164.64,8993.17
10424,Diya,Hyderabad,West,90424,01-01-2025,5424,Desk,Furniture,2,38197.56,4157.06,23557.81
10425,Aarav,Mumbai,West,90425,07-09-2024,5425,Printer,Electronics,4,43956.06,1240.07,36310.07
10426,Aarav,Delhi,South,90426,06-04-2024,5426,Office Chair,Furniture,4,17269.1,1901.88,7586.94
10427,Meera,Chennai,North,90427,24-07-2024,5427,Printer,Electronics,9,38653.87,317.45,31081.31
10428,Rohan,Delhi,West,90428,10-04-2024,5428,Mobile,Electronics,2,14015.15,2407.11,4174.59
10429,Meera,Pune,West,90429,11-03-2024,5429,Notebook,Stationery,1,19524.84,2239.63,16405.1
10430,Meera,Hyderabad,South,90430,30-08-2024,5430,Office Chair,Furniture,1,4524.11,460.81,3302.67
10431,Vihaan,Delhi,East,90431,26-03-2024,5431,Laptop,Electronics,8,28012.34,3763.32,18912.8
10432,Diya,Pune,East,90432,05-12-2024,5432,Laptop,Electronics,7,4660.51,487.57,3602.87
10433,Rohan,Chennai,North,90433,01-08-2024,5433,Desk,Furniture,2,23743.43,285.27,11567.67
10434,Rohan,Pune,East,90434,28-08-2024,5434,Mobile,Electronics,6,4113.55,369.78,2860.48
10435,Kavya,Chennai,West,90435,01-03-2024,5435,Desk,Furniture,6,6167.69,329.86,3728.96
10436,Rohan,Delhi,West,90436,24-06-2024,5436,Mobile,Electronics,4,34757.6,861.29,17815.58
10437,Arjun,Bangalore,West,90437,23-08-2024,5437,Laptop,Electronics,3,20081.1,2949.7,9902.14
10438,Arjun,Hyderabad,North,90438,07-09-2024,5438,Desk,Furniture,8,43046.79,6257.05,30990.53
10439,Ananya,Chennai,North,90439,19-01-2024,5439,Printer,Electronics,10,42681.32,8121.71,21495.33
10440,Arjun,Delhi,North,90440,13-04-2024,5440,Laptop,Electronics,1,14636.5,1111.13,12209.18
10441,Rohan,Delhi,North,90441,06-04-2024,5441,Office Chair,Furniture,6,36458.38,2377.53,25467.24
10442,Meera,Delhi,South,90442,09-04-2024,5442,Laptop,Electronics,7,43392.98,8580.8,25457.83
10443,Vihaan,Delhi,West,90443,02-11-2024,5443,Mobile,Electronics,4,14406.27,2727.08,10153.59
10444,Diya,Hyderabad,North,90444,18-05-2024,5444,Notebook,Stationery,4,47387.28,7468.23,33866.51
10445,Aarav,Chennai,West,90445,15-05-2024,5445,Notebook,Stationery,9,11832.55,403.99,6182.88
10446,Rohan,Bangalore,South,90446,23-04-2024,5446,Notebook,Stationery,7,4893.01,612.76,2371.83
10447,Aarav,Chennai,West,90447,03-10-2024,5447,Mobile,Electronics,5,15738,497.65,13651.89
10448,Ananya,Mumbai,South,90448,19-06-2024,5448,Office Chair,Furniture,2,7565.02,457.43,4923.88
10449,Meera,Chennai,West,90449,14-12-2024,5449,Mobile,Electronics,7,48695.44,4355.7,31163.45
10450,Vihaan,Delhi,North,90450,26-11-2024,5450,Laptop,Electronics,4,27757.64,4094.29,9136.46
10451,Arjun,Chennai,East,90451,30-08-2024,5451,Desk,Furniture,2,37349.96,6947.62,11472.45
10452,Meera,Delhi,South,90452,28-12-2024,5452,Office Chair,Furniture,10,23203.32,1707.08,19524.53
10453,Arjun,Hyderabad,East,90453,03-02-2025,5453,Office Chair,Furniture,9,8004.97,552.84,4291.93
10454,Vihaan,Delhi,East,90454,14-08-2024,5454,Printer,Electronics,3,2310.9,112.27,1882.69
10455,Diya,Delhi,East,90455,28-02-2025,5455,Notebook,Stationery,5,7971.86,1470.09,3879
10456,Arjun,Hyderabad,West,90456,26-02-2025,5456,Laptop,Electronics,8,27071.3,2020.03,21121.41
10457,Diya,Delhi,East,90457,20-01-2024,5457,Notebook,Stationery,1,43509.72,7807.64,25585.45
10458,Ananya,Pune,West,90458,15-03-2024,5458,Notebook,Stationery,6,34512,5969.16,14322.29
10459,Kavya,Bangalore,East,90459,16-04-2024,5459,Desk,Furniture,5,27525.8,1472.81,17213.1
10460,Diya,Hyderabad,East,90460,04-06-2024,5460,Mobile,Electronics,10,45608.15,3046.83,37366.55
10461,Diya,Hyderabad,East,90461,21-09-2024,5461,Office Chair,Furniture,6,37115.3,3148.03,16389.37
10462,Aarav,Mumbai,North,90462,11-02-2024,5462,Mobile,Electronics,1,43452.21,8671,22550.79
10463,Rohan,Pune,West,90463,02-10-2024,5463,Mobile,Electronics,9,45392.72,8048.58,35877.94
10464,Kavya,Hyderabad,North,90464,15-11-2024,5464,Printer,Electronics,2,40161.95,2230.37,20960.09
10465,Arjun,Pune,South,90465,06-08-2024,5465,Notebook,Stationery,10,38401.97,626.57,26775.16
10466,Kavya,Delhi,East,90466,10-04-2024,5466,Notebook,Stationery,6,41861.43,2275.01,35768.82
10467,Diya,Pune,South,90467,28-05-2024,5467,Mobile,Electronics,2,14844.99,2901.14,9340.23
10468,Arjun,Hyderabad,East,90468,10-01-2025,5468,Printer,Electronics,9,34191.52,3582.42,28187
10469,Diya,Hyderabad,West,90469,11-04-2024,5469,Printer,Electronics,5,43104.44,1395.42,19129.51
10470,Aarav,Delhi,West,90470,26-09-2024,5470,Laptop,Electronics,3,28639.8,5499.68,15403.07
10471,Diya,Mumbai,East,90471,16-02-2024,5471,Notebook,Stationery,8,39783.24,4214.19,19277.64
10472,Arjun,Hyderabad,South,90472,23-10-2024,5472,Mobile,Electronics,2,30111.11,1384.38,13777.93
10473,Vihaan,Hyderabad,North,90473,08-10-2024,5473,Desk,Furniture,3,31660.44,5495.86,18963.94
10474,Vihaan,Pune,East,90474,24-03-2024,5474,Mobile,Electronics,1,46092.6,970.87,23080.67
10475,Vihaan,Hyderabad,East,90475,30-09-2024,5475,Desk,Furniture,6,36168.25,4173.85,29860.66
10476,Vihaan,Hyderabad,West,90476,05-02-2024,5476,Mobile,Electronics,3,45652.06,5753.79,23827.24
10477,Rohan,Bangalore,North,90477,16-04-2024,5477,Office Chair,Furniture,3,9133.86,701.96,7690.41
10478,Rohan,Mumbai,North,90478,15-06-2024,5478,Office Chair,Furniture,5,41890.27,1678.42,39954.37
10479,Arjun,Bangalore,South,90479,26-08-2024,5479,Laptop,Electronics,3,45122.45,2355.36,41965.56
10480,Meera,Delhi,East,90480,05-09-2024,5480,Desk,Furniture,3,32075.76,2535.75,13765.57
10481,Rohan,Delhi,North,90481,27-01-2025,5481,Printer,Electronics,5,15254.89,2028.09,8519.05
10482,Kavya,Mumbai,North,90482,18-04-2024,5482,Laptop,Electronics,8,48408.73,6598.69,28939.63
10483,Vihaan,Pune,East,90483,25-09-2024,5483,Desk,Furniture,5,18807.63,443.05,13067.63
10484,Ananya,Delhi,West,90484,10-07-2024,5484,Notebook,Stationery,1,48777.28,553.04,26385.91
10485,Arjun,Mumbai,West,90485,27-04-2024,5485,Desk,Furniture,5,31801.28,5427.09,14151.8
10486,Arjun,Chennai,West,90486,01-03-2024,5486,Desk,Furniture,10,49648.37,7545.19,29095.72
10487,Kavya,Mumbai,East,90487,19-01-2025,5487,Mobile,Electronics,8,15852.66,2007.07,9414.4
10488,Diya,Pune,East,90488,22-11-2024,5488,Desk,Furniture,3,35333.3,3090.75,14716.86
10489,Rohan,Bangalore,East,90489,08-02-2025,5489,Office Chair,Furniture,8,31168.91,5639.18,13577.48
10490,Aarav,Hyderabad,North,90490,25-02-2025,5490,Mobile,Electronics,2,26495.9,1183.13,21277.4
10491,Vihaan,Pune,North,90491,29-11-2024,5491,Office Chair,Furniture,4,6713.27,59.66,3327
10492,Diya,Pune,West,90492,19-04-2024,5492,Desk,Furniture,8,29726.95,2763.44,17189.86
10493,Rohan,Hyderabad,West,90493,25-05-2024,5493,Desk,Furniture,8,9098.66,1572.08,3776.14
10494,Arjun,Delhi,East,90494,31-01-2024,5494,Desk,Furniture,3,35909.42,4958.33,13180.29
10495,Kavya,Delhi,South,90495,21-12-2024,5495,Notebook,Stationery,7,27099.62,4575.83,21283.5
10496,Meera,Delhi,North,90496,27-09-2024,5496,Office Chair,Furniture,3,39392.24,7343.87,20608.18
10497,Meera,Pune,North,90497,02-10-2024,5497,Office Chair,Furniture,6,42247.71,6204.57,19652.57
10498,Rohan,Delhi,East,90498,12-11-2024,5498,Notebook,Stationery,9,30036.86,2066.48,19163.18
10499,Rohan,Delhi,North,90499,15-07-2024,5499,Desk,Furniture,8,3670.04,694.82,2648.91
10500,Ananya,Hyderabad,East,90500,03-02-2024,5500,Printer,Electronics,10,17236.63,379.56,7486.6
10501,Diya,Bangalore,West,90501,21-11-2024,5501,Desk,Furniture,8,21309.33,3313.23,14582.8
10502,Diya,Chennai,East,90502,13-05-2024,5502,Mobile,Electronics,9,38950.84,2010.88,32937.67
10503,Arjun,Bangalore,West,90503,16-07-2024,5503,Mobile,Electronics,1,44120.83,7452.58,13668.91
10504,Aarav,Chennai,West,90504,31-08-2024,5504,Notebook,Stationery,8,49637.8,8868.98,27640.13
10505,Vihaan,Hyderabad,West,90505,09-11-2024,5505,Mobile,Electronics,2,5772.22,336.77,4752.26
10506,Aarav,Mumbai,North,90506,22-03-2024,5506,Office Chair,Furniture,10,11608.01,1314.28,9917.34
10507,Arjun,Chennai,East,90507,30-01-2025,5507,Office Chair,Furniture,7,43295.31,1326.4,29429.48
10508,Aarav,Mumbai,North,90508,28-12-2024,5508,Notebook,Stationery,8,34212.95,2024.04,29499.54
